"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"US","us-county-2020","county","us-county-2020:01111","01111","Randolph County, AL",2010,22913,"resident population (denominator of published adherence rates)",13134,57.32,,,,,,1503.62,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01113","01113","Russell County, AL",2010,52947,"resident population (denominator of published adherence rates)",36790,69.48,,,,,,1660.65,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01115","01115","St. Clair County, AL",2010,83593,"resident population (denominator of published adherence rates)",39768,47.57,,,,,,1635.76,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01117","01117","Shelby County, AL",2010,195085,"resident population (denominator of published adherence rates)",85708,43.93,,,,,,2034.28,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01119","01119","Sumter County, AL",2010,13763,"resident population (denominator of published adherence rates)",4970,36.11,,,,,,2340.9,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01121","01121","Talladega County, AL",2010,82291,"resident population (denominator of published adherence rates)",44005,53.47,,,,,,1908.35,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01123","01123","Tallapoosa County, AL",2010,41616,"resident population (denominator of published adherence rates)",28905,69.46,,,,,,1855.8,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01125","01125","Tuscaloosa County, AL",2010,194656,"resident population (denominator of published adherence rates)",104315,53.59,,,,,,3420.98,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01127","01127","Walker County, AL",2010,67023,"resident population (denominator of published adherence rates)",43800,65.35,,,,,,2048.76,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01129","01129","Washington County, AL",2010,17581,"resident population (denominator of published adherence rates)",10284,58.49,,,,,,2797.71,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01131","01131","Wilcox County, AL",2010,11670,"resident population (denominator of published adherence rates)",7124,61.05,,,,,,2299.54,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01133","01133","Winston County, AL",2010,24484,"resident population (denominator of published adherence rates)",14974,61.16,,,,,,1587.66,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02013","02013","Aleutians East Borough, AK",2010,3141,"resident population (denominator of published adherence rates)",741,23.59,,,,,,18091.67,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02016","02016","Aleutians West Census Area, AK",2010,5561,"resident population (denominator of published adherence rates)",1365,24.55,,,,,,11377.89,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02020","02020","Anchorage Municipality, AK",2010,291826,"resident population (denominator of published adherence rates)",102804,35.23,,,,,,4420.59,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
