"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","printed_population_total","religion_universe_deviation","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag","composition"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-132","MY-DOSM-serian","Serian",2000,79632,"Agama/ Religion",79632,0,78801,98.956449668475,831,1.04355033152501,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=10547;Christianity=58090;Buddhism=7025;Hinduism=30;Others=3109;No Religion/Unknown=831"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-132","MY-DOSM-serian","Serian",2010,89078,"Agama/ Religion",89078,0,88807,99.6957722445497,271,0.30422775545028,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=13235;Christianity=61770;Buddhism=6630;Hinduism=28;Others=7144;No Religion/Unknown=271"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-132","MY-DOSM-serian","Serian",2020,85345,"Agama/ Religion",85345,0,85277,99.9203233932861,68,0.0796766067139258,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=13619;Christianity=58786;Buddhism=12171;Hinduism=60;Others=641;No Religion/Unknown=68"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-133","MY-DOSM-setiu","Setiu",1991,42420,"Agama/ Religion",42434,-14,42419,99.997642621405,1,0.00235737859500236,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=42207;Christianity=16;Buddhism=182;Hinduism=3;Others=11;No Religion/Unknown=1"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-133","MY-DOSM-setiu","Setiu",2000,50346,"Agama/ Religion",50346,0,50345,99.9980137448854,1,0.00198625511460692,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=50203;Christianity=12;Buddhism=54;Hinduism=8;Others=68;No Religion/Unknown=1"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-133","MY-DOSM-setiu","Setiu",2010,54563,"Agama/ Religion",54563,0,54563,100,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed","Islam=54398;Christianity=15;Buddhism=132;Hinduism=18"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-133","MY-DOSM-setiu","Setiu",2020,59651,"Agama/ Religion",59651,0,59641,99.9832358216962,10,0.0167641783038004,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=59438;Christianity=54;Buddhism=76;Hinduism=50;Others=23;No Religion/Unknown=10"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-134","MY-DOSM-sibu","Sibu",1991,169246,"Agama/ Religion",170399,-1153,139451,82.3954480460395,29795,17.6045519539605,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=30722;Christianity=76597;Buddhism=16140;Hinduism=207;Others=15785;No Religion/Unknown=29795"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-134","MY-DOSM-sibu","Sibu",2000,210118,"Agama/ Religion",210118,0,189693,90.27927164736,20425,9.72072835263995,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=40179;Christianity=109747;Buddhism=27115;Hinduism=125;Others=12527;No Religion/Unknown=20425"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-134","MY-DOSM-sibu","Sibu",2010,240165,"Agama/ Religion",240165,0,224754,93.5831615764162,15411,6.41683842358379,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=49990;Christianity=119773;Buddhism=40556;Hinduism=254;Others=14181;No Religion/Unknown=15411"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-134","MY-DOSM-sibu","Sibu",2020,248064,"Agama/ Religion",248064,0,234488,94.5272187822497,13576,5.47278121775026,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=50017;Christianity=149067;Buddhism=34328;Hinduism=212;Others=864;No Religion/Unknown=13576"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-135","MY-DOSM-sik","Sik",1991,54443,"Agama/ Religion",54466,-23,54399,99.9191815293059,44,0.0808184706941205,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=50332;Christianity=13;Buddhism=3927;Hinduism=21;Others=106;No Religion/Unknown=44"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-135","MY-DOSM-sik","Sik",2000,59556,"Agama/ Religion",59556,0,59548,99.9865672644234,8,0.0134327355766002,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=55391;Christianity=14;Buddhism=3880;Hinduism=15;Others=248;No Religion/Unknown=8"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-135","MY-DOSM-sik","Sik",2010,66387,"Agama/ Religion",66387,0,66074,99.528522150421,313,0.471477849578984,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=61171;Christianity=19;Buddhism=4760;Hinduism=48;Others=76;No Religion/Unknown=313"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-135","MY-DOSM-sik","Sik",2020,67925,"Agama/ Religion",67925,0,67214,98.9532572690467,711,1.04674273095326,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=63010;Christianity=42;Buddhism=4087;Hinduism=55;Others=20;No Religion/Unknown=711"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-136","MY-DOSM-simunjan","Simunjan",1991,45929,"Agama/ Religion",45971,-42,43162,93.9754838990616,2767,6.0245161009384,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=26925;Christianity=11580;Buddhism=1073;Hinduism=12;Others=3572;No Religion/Unknown=2767"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-136","MY-DOSM-simunjan","Simunjan",2000,37287,"Agama/ Religion",37287,0,36023,96.6100785796658,1264,3.38992142033416,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=19995;Christianity=13300;Buddhism=1002;Hinduism=5;Others=1721;No Religion/Unknown=1264"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-136","MY-DOSM-simunjan","Simunjan",2010,38324,"Agama/ Religion",38324,0,37987,99.120655463939,337,0.879344536060954,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=22184;Christianity=12854;Buddhism=818;Hinduism=6;Others=2125;No Religion/Unknown=337"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-136","MY-DOSM-simunjan","Simunjan",2020,36211,"Agama/ Religion",36211,0,36139,99.8011653917318,72,0.198834608268206,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=22283;Christianity=13108;Buddhism=610;Hinduism=12;Others=126;No Religion/Unknown=72"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-137","MY-DOSM-sipitang","Sipitang",1991,24308,"Agama/ Religion",24349,-41,24239,99.716142833635,69,0.283857166364983,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=14724;Christianity=8244;Buddhism=1076;Hinduism=120;Others=75;No Religion/Unknown=69"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-137","MY-DOSM-sipitang","Sipitang",2000,29256,"Agama/ Religion",29256,0,29221,99.8803664205633,35,0.119633579436697,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=17132;Christianity=11237;Buddhism=751;Hinduism=19;Others=82;No Religion/Unknown=35"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-137","MY-DOSM-sipitang","Sipitang",2010,34862,"Agama/ Religion",34862,0,34635,99.3488612242556,227,0.651138775744364,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=21321;Christianity=12278;Buddhism=958;Hinduism=49;Others=29;No Religion/Unknown=227"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-137","MY-DOSM-sipitang","Sipitang",2020,37828,"Agama/ Religion",37828,0,37791,99.9021888548165,37,0.097811145183462,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=26785;Christianity=10543;Buddhism=442;Hinduism=18;Others=3;No Religion/Unknown=37"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-138","MY-DOSM-song","Song",1991,17488,"Agama/ Religion",17576,-88,17158,98.1129917657823,330,1.88700823421775,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=605;Christianity=6451;Buddhism=444;Hinduism=8;Others=9650;No Religion/Unknown=330"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-138","MY-DOSM-song","Song",2000,19236,"Agama/ Religion",19236,0,17835,92.7167810355583,1401,7.28321896444167,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=873;Christianity=9829;Buddhism=417;Hinduism=4;Others=6712;No Religion/Unknown=1401"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-138","MY-DOSM-song","Song",2010,20105,"Agama/ Religion",20105,0,16212,80.6366575478737,3893,19.3633424521263,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=997;Christianity=14096;Buddhism=739;Hinduism=42;Others=338;No Religion/Unknown=3893"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-138","MY-DOSM-song","Song",2020,9961,"Agama/ Religion",9961,0,9837,98.7551450657565,124,1.24485493424355,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=690;Christianity=7899;Buddhism=236;Hinduism=2;Others=1010;No Religion/Unknown=124"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-139","MY-DOSM-sri-aman","Sri Aman",1991,58432,"Agama/ Religion",58639,-207,54398,93.0962486308872,4034,6.90375136911281,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=15369;Christianity=27032;Buddhism=2907;Hinduism=28;Others=9062;No Religion/Unknown=4034"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-139","MY-DOSM-sri-aman","Sri Aman",2000,62775,"Agama/ Religion",62775,0,61033,97.2250099561927,1742,2.77499004380725,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=18530;Christianity=34240;Buddhism=5167;Hinduism=19;Others=3077;No Religion/Unknown=1742"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-139","MY-DOSM-sri-aman","Sri Aman",2010,64500,"Agama/ Religion",64500,0,64343,99.7565891472868,157,0.243410852713178,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=17207;Christianity=30060;Buddhism=7124;Hinduism=56;Others=9896;No Religion/Unknown=157"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-139","MY-DOSM-sri-aman","Sri Aman",2020,61238,"Agama/ Religion",61238,0,60601,98.9597962049708,637,1.04020379502923,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=16407;Christianity=38675;Buddhism=5381;Hinduism=26;Others=112;No Religion/Unknown=637"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-140","MY-DOSM-subis","Subis",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-140","MY-DOSM-subis","Subis",2000,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-140","MY-DOSM-subis","Subis",2010,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-140","MY-DOSM-subis","Subis",2020,57289,"Agama/ Religion",57289,0,54058,94.3601738553649,3231,5.6398261446351,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=26089;Christianity=25283;Buddhism=1494;Hinduism=20;Others=1172;No Religion/Unknown=3231"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-141","MY-DOSM-tambunan","Tambunan",1991,19696,"Agama/ Religion",19726,-30,18111,91.9526807473599,1585,8.04731925264013,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=3030;Christianity=14743;Buddhism=218;Hinduism=17;Others=103;No Religion/Unknown=1585"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-141","MY-DOSM-tambunan","Tambunan",2000,27825,"Agama/ Religion",27825,0,27225,97.8436657681941,600,2.15633423180593,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=4831;Christianity=21896;Buddhism=182;Hinduism=13;Others=303;No Religion/Unknown=600"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-141","MY-DOSM-tambunan","Tambunan",2010,35667,"Agama/ Religion",35667,0,35297,98.9626265175092,370,1.03737348249082,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed","Islam=9154;Christianity=25892;Buddhism=248;Hinduism=3;No Religion/Unknown=370"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-141","MY-DOSM-tambunan","Tambunan",2020,31573,"Agama/ Religion",31573,0,31539,99.8923130522915,34,0.107686947708485,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=6236;Christianity=25181;Buddhism=75;Hinduism=46;Others=1;No Religion/Unknown=34"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-142","MY-DOSM-tampin","Tampin",1991,72251,"Agama/ Religion",72295,-44,72071,99.75086850009,180,0.249131499910036,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=45442;Christianity=977;Buddhism=14815;Hinduism=9480;Others=1357;No Religion/Unknown=180"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-142","MY-DOSM-tampin","Tampin",2000,77021,"Agama/ Religion",77021,0,76755,99.6546396437335,266,0.345360356266473,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=48131;Christianity=1363;Buddhism=15184;Hinduism=10282;Others=1795;No Religion/Unknown=266"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-142","MY-DOSM-tampin","Tampin",2010,82165,"Agama/ Religion",82165,0,82029,99.8344794012049,136,0.165520598795107,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=50388;Christianity=1957;Buddhism=18331;Hinduism=10972;Others=381;No Religion/Unknown=136"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-142","MY-DOSM-tampin","Tampin",2020,88123,"Agama/ Religion",88123,0,87887,99.7321925036597,236,0.267807496340342,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=54492;Christianity=2224;Buddhism=19453;Hinduism=11427;Others=291;No Religion/Unknown=236"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-143","MY-DOSM-tanah-merah","Tanah Merah",1991,94584,"Agama/ Religion",94611,-27,94549,99.9629958555358,35,0.03700414446418,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=89551;Christianity=74;Buddhism=3992;Hinduism=826;Others=106;No Religion/Unknown=35"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-143","MY-DOSM-tanah-merah","Tanah Merah",2000,101509,"Agama/ Religion",101509,0,101500,99.9911337910924,9,0.00886620890758455,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=96923;Christianity=37;Buddhism=4039;Hinduism=459;Others=42;No Religion/Unknown=9"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-143","MY-DOSM-tanah-merah","Tanah Merah",2010,115949,"Agama/ Religion",115949,0,115721,99.8033618228704,228,0.1966381771296,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=110730;Christianity=284;Buddhism=4303;Hinduism=362;Others=42;No Religion/Unknown=228"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-143","MY-DOSM-tanah-merah","Tanah Merah",2020,150766,"Agama/ Religion",150766,0,149600,99.2266160805487,1166,0.773383919451335,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=143648;Christianity=484;Buddhism=5017;Hinduism=434;Others=17;No Religion/Unknown=1166"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-144","MY-DOSM-tangkak","Tangkak",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-144","MY-DOSM-tangkak","Tangkak",2000,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-144","MY-DOSM-tangkak","Tangkak",2010,131890,"Agama/ Religion",131890,0,130950,99.2872848585943,940,0.712715141405717,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=78977;Christianity=18734;Buddhism=18753;Hinduism=6365;Others=8121;No Religion/Unknown=940"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-144","MY-DOSM-tangkak","Tangkak",2020,163449,"Agama/ Religion",163449,0,162951,99.695317805554,498,0.304682194445974,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=108783;Christianity=1963;Buddhism=41096;Hinduism=9226;Others=1883;No Religion/Unknown=498"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-145","MY-DOSM-tanjung-manis","Tanjung Manis",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-145","MY-DOSM-tanjung-manis","Tanjung Manis",2000,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-145","MY-DOSM-tanjung-manis","Tanjung Manis",2010,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-145","MY-DOSM-tanjung-manis","Tanjung Manis",2020,7946,"Agama/ Religion",7946,0,7729,97.2690661968286,217,2.73093380317141,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=6317;Christianity=1241;Buddhism=47;Hinduism=2;Others=122;No Religion/Unknown=217"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-146","MY-DOSM-tatau","Tatau",1991,21123,"Agama/ Religion",21124,-1,19074,90.2996733418549,2049,9.70032665814515,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=2354;Christianity=7645;Buddhism=690;Hinduism=9;Others=8376;No Religion/Unknown=2049"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-146","MY-DOSM-tatau","Tatau",2000,23241,"Agama/ Religion",23241,0,21583,92.8660556774665,1658,7.13394432253345,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=4327;Christianity=10985;Buddhism=863;Hinduism=3;Others=5405;No Religion/Unknown=1658"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-146","MY-DOSM-tatau","Tatau",2010,29592,"Agama/ Religion",29592,0,26465,89.4329548526629,3127,10.5670451473371,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=5323;Christianity=15731;Buddhism=1114;Hinduism=44;Others=4253;No Religion/Unknown=3127"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-146","MY-DOSM-tatau","Tatau",2020,31920,"Agama/ Religion",31920,0,31539,98.8063909774436,381,1.19360902255639,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=5960;Christianity=24764;Buddhism=660;Hinduism=7;Others=148;No Religion/Unknown=381"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-147","MY-DOSM-tawau","Tawau",1991,243332,"Agama/ Religion",244728,-1396,242144,99.5117781467296,1188,0.488221853270429,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=187399;Christianity=26757;Buddhism=23099;Hinduism=528;Others=4361;No Religion/Unknown=1188"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-147","MY-DOSM-tawau","Tawau",2000,305080,"Agama/ Religion",305080,0,304289,99.7407237445916,791,0.259276255408417,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=244228;Christianity=32677;Buddhism=24959;Hinduism=307;Others=2118;No Religion/Unknown=791"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-147","MY-DOSM-tawau","Tawau",2010,397673,"Agama/ Religion",397673,0,396279,99.6494607378424,1394,0.350539262157602,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=325222;Christianity=41437;Buddhism=29070;Hinduism=303;Others=247;No Religion/Unknown=1394"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-147","MY-DOSM-tawau","Tawau",2020,372615,"Agama/ Religion",372615,0,371021,99.5722126055043,1594,0.427787394495659,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=312211;Christianity=28253;Buddhism=29984;Hinduism=331;Others=242;No Religion/Unknown=1594"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-148","MY-DOSM-tebedu","Tebedu",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-148","MY-DOSM-tebedu","Tebedu",2000,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-148","MY-DOSM-tebedu","Tebedu",2010,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-148","MY-DOSM-tebedu","Tebedu",2020,25232,"Agama/ Religion",25232,0,25231,99.9960367786937,1,0.00396322130627774,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed","Islam=1667;Christianity=23488;Buddhism=74;Others=2;No Religion/Unknown=1"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-149","MY-DOSM-telang-usan","Telang Usan",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-149","MY-DOSM-telang-usan","Telang Usan",2000,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
