STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,CEN23_TBT_IND_003,Variable codes,CEN23_TBT_GEO_006,Area,CEN23_YEAR_001,Census year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,056,Grey District,2013,2013,39,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,065,Mackenzie District,2013,2013,6,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,042,Horowhenua District,2023,2023,234,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,045,Upper Hutt City,2018,2018,43980,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,063,Ashburton District,2023,2023,34746,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",026,Kawerau District,2018,2018,684,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,076,Auckland,2023,2023,1656486,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,068,Waitaki District,2013,2013,129,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,001,Far North District,2023,2023,5610,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,056,Grey District,2013,2013,615,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,057,Westland District,2023,2023,30,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,019,South Waikato District,2013,2013,108,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,042,Horowhenua District,2018,2018,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,036,Ruapehu District,2018,2018,9,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",035,South Taranaki District,2023,2023,255,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",012,Hauraki District,2018,2018,369,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,045,Upper Hutt City,2018,2018,723,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,032,Central Hawke's Bay District,2023,2023,8772,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",045,Upper Hutt City,2018,2018,417,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,999999,Total - New Zealand by territorial authority and Auckland local board,2023,2023,144753,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,011,Thames-Coromandel District,2018,2018,29895,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,066,Waimate District,2023,2023,8121,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",064,Timaru District,2018,2018,123,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,013,Waikato District,2023,2023,450,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,999,Area Outside Territorial Authority,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",070,Queenstown-Lakes District,2023,2023,45,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,021,Taupo District,2013,2013,237,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,063,Ashburton District,2023,2023,375,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,001,Far North District,2018,2018,63,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,011,Thames-Coromandel District,2013,2013,267,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",042,Horowhenua District,2018,2018,318,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",053,Marlborough District,2023,2023,279,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",031,Napier City,2018,2018,1641,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,045,Upper Hutt City,2023,2023,23904,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,071,Dunedin City,2023,2023,8550,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,040,Palmerston North City,2013,2013,960,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,076,Auckland,2013,2013,5238,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",019,South Waikato District,2023,2023,654,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra02,Christian,012,Hauraki District,2023,2023,5820,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,020,Waitomo District,2018,2018,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,059,Waimakariri District,2023,2023,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",003,Kaipara District,2018,2018,192,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,040,Palmerston North City,2013,2013,74022,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,002,Whangarei District,2013,2013,87,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,040,Palmerston North City,2023,2023,87090,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,018,Ōtorohanga District,2018,2018,48,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",073,Southland District,2023,2023,291,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,040,Palmerston North City,2018,2018,84639,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,060,Christchurch City,2023,2023,391383,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,999999,Total - New Zealand by territorial authority and Auckland local board,2013,2013,347298,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,059,Waimakariri District,2013,2013,2742,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,063,Ashburton District,2013,2013,2124,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,052,Nelson City,2023,2023,351,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",066,Waimate District,2013,2013,27,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,999,Area Outside Territorial Authority,2018,2018,9,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,040,Palmerston North City,2023,2023,1611,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra06,"Māori Religions, Beliefs and Philosophies",017,Waipa District,2023,2023,456,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,025,Whakatane District,2013,2013,120,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,032,Central Hawke's Bay District,2023,2023,45,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",015,Matamata-Piako District,2023,2023,597,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,075,Invercargill City,2023,2023,55599,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,047,Wellington City,2013,2013,2580,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,032,Central Hawke's Bay District,2013,2013,4863,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,002,Whangarei District,2013,2013,147,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,011,Thames-Coromandel District,2013,2013,24288,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,051,Tasman District,2018,2018,288,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,020,Waitomo District,2023,2023,777,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,049,Carterton District,2018,2018,4887,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,020,Waitomo District,2023,2023,6,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,055,Buller District,2018,2018,21,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",013,Waikato District,2013,2013,447,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,023,Tauranga City,2013,2013,780,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",060,Christchurch City,2013,2013,1383,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,052,Nelson City,2023,2023,52584,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,073,Southland District,2018,2018,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,067,Chatham Islands Territory,2023,2023,345,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,013,Waikato District,2018,2018,729,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,068,Waitaki District,2023,2023,207,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,071,Dunedin City,2013,2013,8880,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra07,Spiritualism and New Age Religions,032,Central Hawke's Bay District,2023,2023,87,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra80,Object to answering,073,Southland District,2018,2018,2235,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,012,Hauraki District,2023,2023,21318,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,025,Whakatane District,2023,2023,37149,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,037,Whanganui District,2018,2018,294,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra03,Hinduism,047,Wellington City,2013,2013,6009,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,047,Wellington City,2018,2018,107769,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,060,Christchurch City,2023,2023,214776,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,056,Grey District,2018,2018,30,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra05,Judaism,060,Christchurch City,2013,2013,435,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra08,"Other Religions, Beliefs and Philosophies",049,Carterton District,2013,2013,24,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTotal,Religious affiliation (total responses) - total census usually resident population count,015,Matamata-Piako District,2018,2018,34404,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra01,Buddhism,070,Queenstown-Lakes District,2018,2018,375,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra00,No religion,034,Stratford District,2023,2023,5721,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,raTS,Total stated - religious affiliation,052,Nelson City,2013,2013,43305,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra99,Residual Categories,999999,Total - New Zealand by territorial authority and Auckland local board,2018,2018,0,,,
DATAFLOW,STATSNZ:CEN23_TBT_008(1.0),"Totals by topic for individuals, (RC, TALB, UR, SA3, SA2, Ward, Health), 2013, 2018, and 2023 Censuses",I,ra04,Islam,060,Christchurch City,2013,2013,2634,,,
