"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0329","0329","Ringsted",2019,34725,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26247,75.5853,8478,24.4147,,,,295.1586,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0330","0330","Slagelse",2019,79073,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",62084,78.5148,16989,21.4852,,,,570.2818,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0336","0336","Stevns",2019,22782,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18331,80.4626,4451,19.5374,,,,249.8468,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0340","0340","Sorø",2019,29834,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",24454,81.9669,5380,18.0331,,,,309.3091,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0350","0350","Lejre",2019,27775,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",21648,77.9406,6127,22.0594,,,,240.0963,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0360","0360","Lolland",2019,41615,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33617,80.781,7998,19.219,,,,895.8498,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0370","0370","Næstved",2019,82991,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",67501,81.3353,15490,18.6647,,,,685.3546,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0376","0376","Guldborgsund",2019,60930,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",49368,81.0241,11562,18.9759,,,,903.4317,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0390","0390","Vordingborg",2019,45816,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",36667,80.031,9149,19.969,,,,625.3567,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0400","0400","Bornholm",2019,39572,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",31527,79.67,8045,20.33,,,,587.7518,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0410","0410","Middelfart",2019,38553,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",32864,85.2437,5689,14.7563,,,,299.8467,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0411","0411","Christiansø",2019,90,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",75,83.3333,15,16.6667,,,,0.3526,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0420","0420","Assens",2019,41212,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",35056,85.0626,6156,14.9374,,,,512.5871,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0430","0430","Faaborg-Midtfyn",2019,51809,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",43566,84.0896,8243,15.9104,,,,637.9631,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0440","0440","Kerteminde",2019,23773,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19863,83.5528,3910,16.4472,,,,207.4424,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0450","0450","Nyborg",2019,32042,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26140,81.5804,5902,18.4196,,,,277.1951,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0461","0461","Odense",2019,204182,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",149837,73.384,54345,26.616,,,,304.9496,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0479","0479","Svendborg",2019,58599,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",46500,79.3529,12099,20.6471,,,,416.8148,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0480","0480","Nordfyns",2019,29693,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25491,85.8485,4202,14.1515,,,,453.0688,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0482","0482","Langeland",2019,12560,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",10459,83.2723,2101,16.7277,,,,291.0685,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0492","0492","Ærø",2019,6058,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",5056,83.4599,1002,16.5401,,,,89.8288,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0510","0510","Haderslev",2019,55857,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",46402,83.0728,9455,16.9272,,,,814.3462,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0530","0530","Billund",2019,26629,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",21932,82.3613,4697,17.6387,,,,540.6704,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0540","0540","Sønderborg",2019,74561,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",59985,80.4509,14576,19.5491,,,,495.8344,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
