"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1205","1205","Castelo de Vide",2011,2791,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",2677,95.92,114,4.08,,,,264.89,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1206","1206","Crato",2011,3144,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",3028,96.31,116,3.69,,,,398.05,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1207","1207","Elvas",2011,17807,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",16872,94.75,935,5.25,,,,631.19,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1208","1208","Fronteira",2011,2732,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",2624,96.05,108,3.95,,,,248.58,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1209","1209","Gavião",2011,3500,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",3380,96.57,120,3.43,,,,294.59,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1210","1210","Marvão",2011,2886,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",2751,95.32,135,4.68,,,,154.88,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1211","1211","Monforte",2011,2400,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",2284,95.17,116,4.83,,,,420.21,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1212","1212","Nisa",2011,6445,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",6134,95.17,311,4.83,,,,575.65,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1213","1213","Ponte de Sor",2011,13486,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",12618,93.56,868,6.44,,,,839.71,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1214","1214","Portalegre",2011,19428,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",18253,93.95,1175,6.05,,,,447.09,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1215","1215","Sousel",2011,4073,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",3875,95.14,198,4.86,,,,279.31,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1301","1301","Amarante",2011,45777,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",45030,98.37,747,1.63,,,,301.33,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1302","1302","Baião",2011,17073,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",16915,99.07,158,0.93,,,,174.53,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1303","1303","Felgueiras",2011,46571,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",46041,98.86,530,1.14,,,,115.74,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1304","1304","Gondomar",2011,131639,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",123909,94.13,7730,5.87,,,,131.91,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1305","1305","Lousada",2011,37454,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",36974,98.72,480,1.28,,,,96.08,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1306","1306","Maia",2011,102661,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",95678,93.2,6983,6.8,,,,82.95,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1307","1307","Marco de Canaveses",2011,42535,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",41902,98.51,633,1.49,,,,201.89,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1308","1308","Matosinhos",2011,136142,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",125285,92.03,10857,7.97,,,,62.42,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1309","1309","Paços de Ferreira",2011,44719,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",43902,98.17,817,1.83,,,,70.99,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1310","1310","Paredes",2011,68360,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",67151,98.23,1209,1.77,,,,156.75,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1311","1311","Penafiel",2011,57566,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",56722,98.53,844,1.47,,,,212.24,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1312","1312","Porto",2011,186588,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",167113,89.56,19475,10.44,,,,41.42,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1313","1313","Póvoa de Varzim",2011,50236,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",48548,96.64,1688,3.36,,,,82.2,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1314","1314","Santo Tirso",2011,58952,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",57735,97.94,1217,2.06,,,,136.55,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1315","1315","Valongo",2011,72334,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",68422,94.59,3912,5.41,,,,75.12,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1316","1316","Vila do Conde",2011,63118,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",60650,96.09,2468,3.91,,,,149.02,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1317","1317","Vila Nova de Gaia",2011,235157,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",220073,93.59,15084,6.41,,,,168.46,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1318","1318","Trofa",2011,31454,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",30631,97.38,823,2.62,,,,72,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1401","1401","Abrantes",2011,32167,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",30609,95.16,1558,4.84,,,,714.69,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1402","1402","Alcanena",2011,11212,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",10531,93.93,681,6.07,,,,127.32,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1403","1403","Almeirim",2011,18131,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",16477,90.88,1654,9.12,,,,222.11,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1404","1404","Alpiarça",2011,5815,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4704,80.89,1111,19.11,,,,95.36,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1405","1405","Benavente",2011,21724,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",19194,88.35,2530,11.65,,,,521.34,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1406","1406","Cartaxo",2011,18744,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",16968,90.52,1776,9.48,,,,158.16,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1407","1407","Chamusca",2011,8341,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7761,93.05,580,6.95,,,,746,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1408","1408","Constância",2011,3213,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",3053,95.02,160,4.98,,,,80.37,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1409","1409","Coruche",2011,16295,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",15071,92.49,1224,7.51,,,,1115.7,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1410","1410","Entroncamento",2011,15232,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",14063,92.33,1169,7.67,,,,13.73,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1411","1411","Ferreira do Zêzere",2011,7274,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7024,96.56,250,3.44,,,,190.38,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1412","1412","Golegã",2011,4322,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4121,95.35,201,4.65,,,,84.31,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1413","1413","Mação",2011,6281,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",6123,97.48,158,2.52,,,,399.98,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1414","1414","Rio Maior",2011,16790,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",15913,94.78,877,5.22,,,,272.73,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1415","1415","Salvaterra de Magos",2011,16924,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",15680,92.65,1244,7.35,,,,243.92,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1416","1416","Santarém",2011,48586,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",44609,91.81,3977,8.19,,,,552.5,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1417","1417","Sardoal",2011,3245,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",3119,96.12,126,3.88,,,,92.15,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1418","1418","Tomar",2011,32444,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",30649,94.47,1795,5.53,,,,351.2,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1419","1419","Torres Novas",2011,29012,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",27223,93.83,1789,6.17,,,,269.99,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1420","1420","Vila Nova da Barquinha",2011,5837,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",5515,94.48,322,5.52,,,,49.53,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1421","1421","Ourém",2011,37337,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",36508,97.78,829,2.22,,,,416.67,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1501","1501","Alcácer do Sal",2011,9594,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",8357,87.11,1237,12.89,,,,1499.83,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1502","1502","Alcochete",2011,12543,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",10836,86.39,1707,13.61,,,,128.35,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1503","1503","Almada",2011,128493,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",106485,82.87,22008,17.13,,,,69.99,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1504","1504","Barreiro",2011,58241,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",47720,81.94,10521,18.06,,,,36.39,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1505","1505","Grândola",2011,11396,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",8745,76.74,2651,23.26,,,,825.9,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1506","1506","Moita",2011,48782,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",40811,83.66,7971,16.34,,,,55.25,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1507","1507","Montijo",2011,37199,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",31518,84.73,5681,15.27,,,,348.59,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1508","1508","Palmela",2011,45113,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",37630,83.41,7483,16.59,,,,465.08,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1509","1509","Santiago do Cacém",2011,22152,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",18034,81.41,4118,18.59,,,,1059.65,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1510","1510","Seixal",2011,115643,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",98507,85.18,17136,14.82,,,,95.43,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1511","1511","Sesimbra",2011,35432,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",30512,86.11,4920,13.89,,,,195.68,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1512","1512","Setúbal",2011,88270,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",74347,84.23,13923,15.77,,,,230.3,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1513","1513","Sines",2011,10270,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7954,77.45,2316,22.55,,,,203.29,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1601","1601","Arcos de Valdevez",2011,19425,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",19077,98.21,348,1.79,,,,447.59,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1602","1602","Caminha",2011,13687,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",13173,96.24,514,3.76,,,,136.51,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1603","1603","Melgaço",2011,7889,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7752,98.26,137,1.74,,,,238.25,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1604","1604","Monção",2011,16405,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",16035,97.74,370,2.26,,,,211.31,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1605","1605","Paredes de Coura",2011,7774,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7660,98.53,114,1.47,,,,138.18,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1606","1606","Ponte da Barca",2011,10197,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",10009,98.16,188,1.84,,,,182.11,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1607","1607","Ponte de Lima",2011,35281,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",34814,98.68,467,1.32,,,,320.24,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1608","1608","Valença",2011,11735,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",11414,97.26,321,2.74,,,,117.12,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1609","1609","Viana do Castelo",2011,71345,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",68819,96.46,2526,3.54,,,,319,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1610","1610","Vila Nova de Cerveira",2011,7514,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7247,96.45,267,3.55,,,,108.46,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1701","1701","Alijó",2011,10290,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",10100,98.15,190,1.85,,,,297.58,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1702","1702","Boticas",2011,5033,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4966,98.67,67,1.33,,,,321.95,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1703","1703","Chaves",2011,34480,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",33622,97.51,858,2.49,,,,591.18,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:1704","1704","Mesão Frio",2011,3753,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",3712,98.91,41,1.09,,,,26.65,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
